Date,Temp,Wind_Speed,Precip_Amt,Solar_Rad,day_type,school_holiday,winter,volume
25/02/14,7.213541667,4.166666667,0.090208333,300.4166667,WE,0,1,85648.40032
26/02/14,6.198958333,3.40625,0.000833333,380.4166667,WE,0,1,86418.46774
27/02/14,6.116666667,4.927083333,0.258333333,357.5,WE,0,1,86253.87432
28/02/14,3.503125,3.697916667,0.125,210.8333333,WE,0,1,84471.59381
1/03/14,3.421875,1.604166667,0,347.9166667,SA,0,1,69163.04854
2/03/14,6.464583333,5.78125,0.510416667,108.3333333,SU,0,1,65154.40214
3/03/14,3.916666667,2.354166667,0.05,286.6666667,WE,0,1,84925.15322
4/03/14,4.663541667,2.427083333,0.008333333,429.5833333,WE,0,1,86083.78628
5/03/14,5.327083333,3.010416667,0,284.5833333,WE,0,1,86955.36406
6/03/14,8.579166667,5.645833333,0.258333333,141.25,WE,0,1,87432.2966
7/03/14,9.022916667,5.166666667,0.041666667,415,WE,0,1,83320.06366
8/03/14,8.782291667,5.489583333,0,338.75,SA,0,1,68653.58716
9/03/14,11.41458333,4.395833333,0,585.4166667,SU,0,1,63921.57606
10/03/14,7.417708333,3.697916667,0,466.6666667,WE,0,1,84883.14255
11/03/14,6.714583333,3.8125,0,536.25,WE,0,1,85865.92701
12/03/14,5.221875,1.864583333,0,330.4166667,WE,0,1,87587.92691
13/03/14,5.858333333,1.260416667,0.008333333,479.5833333,WE,0,1,87080.19132
14/03/14,7.19375,2.69375,0,0,WE,0,1,83451.69453
15/03/14,10.80625,5.005208333,0,0,SA,0,1,69041.90981
16/03/14,11.07083333,4.208333333,0,679.1304348,SU,0,1,64480.75702
17/03/14,10.47916667,3.645833333,0,569.5833333,WE,0,1,82652.19272
18/03/14,9.152083333,5.34375,0.016666667,327.5,WE,0,1,85275.32357
19/03/14,9.516666667,4.78125,0,449.5833333,WE,0,1,84817.81607
20/03/14,9.091666667,7.84375,0.116666667,381.25,WE,0,1,85296.86117
21/03/14,6.8875,5.072916667,0.0375,545.8333333,WE,0,1,82480.95462
22/03/14,5.116666667,4.3125,0.08125,551.25,SA,0,1,68192.19413
23/03/14,4.434375,4.385416667,0.058333333,502.0833333,SU,0,1,64313.0458
24/03/14,4.613541667,4.239583333,0.010416667,675,WE,0,1,84755.1589
25/03/14,5.679166667,3.260416667,0.222916667,175.4166667,WE,0,1,86900.35447
26/03/14,4.2,2.958333333,0.027083333,417.9166667,WE,0,1,86469.32229
27/03/14,3.84375,2.666666667,0.179166667,382.0833333,WE,0,1,86516.61012
28/03/14,5.998958333,2.979166667,0.058333333,485.8333333,WE,0,1,83959.03872
29/03/14,11.34166667,4.395833333,0,674.5833333,SA,0,1,69828.0743
30/03/14,11.675,2.782608696,0,572.6086957,SU,0,0,64276.39476
31/03/14,11.53541667,2.010416667,0.008333333,324.1666667,WE,0,0,80080.9887
